ACCT_ID_18,CNTRY_COMBO_ID,GLOBAL_CO_COMBO_ID,ACCT_NM,PRODUCT_TYPE,TOTAL_NCR,FY24Q1,FY24Q2,FY24Q3,FY24Q4,FY25Q1,FY25Q2,FY25Q3,FY25Q4,FY26Q1,FY26Q2,FY26Q3,FY26Q4
0013000001L6i8mAAB,aBR3y0000004vktGAA,aBR3y000000yTfoGAE,Optimax Investment Ltd,DataCloud,1.374080355,0,0,0,0,0,0,0,0,0,0.0000001123,0.0000003369,1.374079905
0013000001L6iFxAAJ,aBR3y000000bs4BGAQ,aBR3y0000008iDrGAI,KEVGroup,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001L6ipYAAR,aBR3y000000H8ZxGAK,aBR0M000000fxqVWAQ,simPRO Corporate Pty Ltd,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001L6ipYAAR,aBR3y000000H8ZxGAK,aBR0M000000fxqVWAQ,simPRO Corporate Pty Ltd,DataCloud,17.46620397,0,0,0,0,0,0,0.0000663607,0.8556430443,2.845497855,10.56322794,3.201768772,0
0013000001L6jCtAAJ,0013000001L6jCtAAJ,0013000001L6jCtAAJ,Kroeger Financial,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LUuBQAA1,0013000001LUuBQAA1,aBRed000000vGYwGAM,Inter Rapidísimo S A,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LUwkcAAD,aBR3y00000054KsGAI,aBR3y000000xlw1GAA,USAC SYSTEM Co.Ltd,DataCloud,0.0000007264,0,0,0,0,0,0,0,0,0,0.0000000908,0.0000002724,0.0000003632
0013000001LUx27AAD,aBR30000000XZCSGA4,aBR3y000000g6VhGAI,Adam Ecotech S.A.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LUzL8AAL,aBR0M000000LBWQWA4,aBR3y000000xD2BGAU,Pontificia Universidad Javeriana Bogota (Main),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LV0mtAAD,aBRed000001FrBVGA0,aBR300000004UXdGAM,PhonePe Limited (formerly PhonePe Private Limited),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LV2tRAAT,aBR3y000000H9tRGAS,aBR3y000000yc9WGAQ,Manras Technologies Pvt. Ltd.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LV3oMAAT,aBR3y0000004vGAGAY,aBR3y000000xV53GAE,"Confluent, Inc.",DataCloud,0.0004669,0,0,0,0,0,0,0,0,0.0003101,0.0000777,0.0000441,0.000035
0013000001LV46LAAT,aBR3y0000000DFxGAM,aBR3y0000010xIrGAI,"Faithlife, LLC*",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LV6duAAD,aBR3y000000H8l4GAC,aBR3y000000LFkuGAG,Tenaga Nasional Berhad (Retail Org),DataCloud,0.2798707989,0,0,0,0,0,0,0,0.0586215159,0.0244117494,0.0936065985,0.0449580251,0.05827291
0013000001LVAOcAAP,aBR3y000000CfgaGAC,aBR3y000000yC9pGAE,Expo,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVCShAAP,aBR3y0000004lFRGAY,aBR30000000L5tFGAS,Nissan Canada Inc.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVJMdAAP,0013000001LVJMdAAP,aBRed000000FK1eGAG,University of Texas at Arlington TMAC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVKxvAAH,aBR3y000000CgYHGA0,aBR3y000000yCDyGAM,"SOHOTEC, LLC",DataCloud,1.851949603,0,0,0,0,0,0,0,0,0.004766865,1.616222839,0.2309598996,0
0013000001LVL1dAAH,aBR3y000000TPpmGAG,aBR3y0000010zXIGAY,Bébé Boutik,DataCloud,0.0654349467,0,0,0,0,0,0,0,0.013523805,0.0336315739,0.0143676322,0.002272485,0.0016394506
0013000001LVRWMAA5,aBRed00000122LJGAY,aBRed000000vmF3GAI,Thermondo GmbH,Agentforce,90.76993411,0,0,0,0,0,0,0,0,0,90.76993411,0,0
0013000001LVRWMAA5,aBRed00000122LJGAY,aBRed000000vmF3GAI,Thermondo GmbH,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVSzKAAX,aBR3y0000005249GAA,aBR3y00000112TLGAY,OKAN Inc.,DataCloud,1.446721674,0,0,0,0,0,0,0,0,0,0.0000001816,0.0270531355,1.419668357
0013000001LVT2dAAH,aBR30000000XmrEGAS,aBR3y000000HLuKGAW,realestate.com.au Pty Limited,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVT2dAAH,aBR30000000XmrEGAS,aBR3y000000HLuKGAW,realestate.com.au Pty Limited,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVTxoAAH,aBR3y0000004r0UGAQ,aBR3y000000yOoAGAU,Alliance Solutions Group,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVTxoAAH,aBR3y0000004r0UGAQ,aBR3y000000yOoAGAU,Alliance Solutions Group,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVVm5AAH,aBRed000000GWLwGAO,aBRed000000GzMAGA0,"Fluxx, Inc.",Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVVm5AAH,aBRed000000GWLwGAO,aBRed000000GzMAGA0,"Fluxx, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVXWnAAP,aBR300000004GlmGAE,aBR300000004UVzGAM,Hitachi High-Tech Corporation.,DataCloud,3.955709388,0,0,0,0,0,0,0,0,0.0015821574,1.167336607,1.411446568,1.375344056
0013000001LVZ5HAAX,aBR300000004QTRGA2,aBR300000004VsyGAE,Goodman (Daikin Comfort Technologies),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVc1YAAT,aBRed000000wa82GAA,aBR3y00000113FZGAY,Andros Technologies Inc,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVcvgAAD,aBR3y000000yg6JGAQ,aBR3y0000011331GAA,Yomoni,Agentforce,47150.7892,0,0,0,0,0,0,0,1753.23649,10591.10245,10319.14286,14704.9701,9782.337305
0013000001LVcvgAAD,aBR3y000000yg6JGAQ,aBR3y0000011331GAA,Yomoni,DataCloud,32.55155797,0,0,0,0,0,0,0,0.0656811663,0.0088408329,1.284755985,30.83092562,0.3613543667
0013000001LVdv8AAD,aBR3y0000004j50GAA,aBR3y00000112jCGAQ,Orthofix Medical Inc - Org 2,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVeWSAA1,aBR3y0000004p1rGAA,aBR3y000000TS3EGAW,Headlands Research (New Org),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVeWhAAL,0013000001LVeWhAAL,0013000001LVeWhAAL,Industrias Rochin,DataCloud,0.0002105938,0,0,0,0,0,0,0,0,0,0.0000001123,0.0001038819,0.0001065996
0013000001LVf2xAAD,aBR3y000000g3x7GAA,aBR3y000000g7I4GAI,MADI INTERNATIONAL CO. (L.L.C).,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVf45AAD,0013000001LVf45AAD,aBR3y00000110FIGAY,VEV Romerike AS,Agentforce,1822.928187,0,0,0,0,0,0,0,156.3685578,703.6585102,399.1513187,438.2434581,125.5063425
0013000001LVf45AAD,0013000001LVf45AAD,aBR3y00000110FIGAY,VEV Romerike AS,DataCloud,6.513832935,0,0,0,0,0,0,0,6.220891019,0,0,0,0.292941916
0013000001LVf4ZAAT,aBR0M00000009O4WAI,aBR300000004UnlGAE,Tata Communications Ltd.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVfbSAAT,0013000001LVfbSAAT,0013000001LVfbSAAT,BDL Capital Management,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVgoIAAT,aBR3y0000004uDNGAY,aBR3y000000xTDgGAM,"Medable, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LViyIAAT,aBR3y000000h40SGAQ,aBR3y000000yUrWGAU,"Meridian Bird Removal, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVl25AAD,0013000001LVl25AAD,0013000001LVl25AAD,Community Broadcasting Association of Australia,DataCloud,0.000897696,0,0,0,0,0,0,0,0,0.0008967393,0.0000003189,0.0000003189,0.0000003189
0013000001LVmdbAAD,aBR3y0000004quxGAA,aBR3y0000008boHGAQ,Telarus,DataCloud,0.0025630771,0,0,0,0,0,0,0,0,0.0025628525,0.0000002246,0,0
0013000001LVnItAAL,aBR3y000000gFQpGAM,aBR3y000001112sGAA,Prodly - ISV Edition,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVnItAAL,aBR3y000000gFQpGAM,aBR3y000001112sGAA,Prodly - ISV Edition,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVnNbAAL,aBR3y0000004o43GAA,aBR3y000000yB5HGAU,LaunchPad Lab*,DataCloud,0.4912625429,0,0,0,0,0,0,0.1760369068,0.2243928104,0,0.0731524685,0.0170743151,0.0006060421
0013000001LVobUAAT,0013000001LVobUAAT,aBR3y000000TUvhGAG,University of Fredericton,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVp4wAAD,aBR3y0000004phtGAA,aBR3y00000112i3GAA,TetraScience,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVprvAAD,0013000001LVprvAAD,0013000001LVprvAAD,Orthogone Technologies,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVq0sAAD,aBR300000004EFCGA2,aBR300000004UVjGAM,Ring LLC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVr5AAAT,aBR3y000000H6fJGAS,aBR3y0000010zksGAA,Blink Health Group LLC,DataCloud,6376.906763,0,0,0,0,0,0,0,0,0,0,105.9816784,6270.925084
0013000001LVt0MAAT,aBR3y0000000LHVGA2,aBR3y000000xOJaGAM,OnSide Youth Zones,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVvl3AAD,0013000001LVvl3AAD,0013000001LVvl3AAD,Wonolo Inc.,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVvl3AAD,0013000001LVvl3AAD,0013000001LVvl3AAD,Wonolo Inc.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LVwlxAAD,aBR3y0000004q4QGAQ,aBR3y0000008gwWGAQ,"Lyra Health, Inc.",DataCloud,14141.02081,0,0,0,0,0,2.27561046,3515.202981,3096.722033,4857.275656,742.082632,1117.422729,810.0391653
0013000001LW2phAAD,aBRed000000AeAgGAK,aBR3y000000g74EGAQ,Defence Housing Australia,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LW3jpAAD,aBR3y000000bsVYGAY,aBR3y000000yatyGAA,ProVen Pharmaceuticals (KEDREON),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LW69gAAD,aBR0M000000GoGKWA0,aBR3y000000wu1xGAA,MOVENTO (GRUPO MOVENTIA),Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LW69gAAD,aBR0M000000GoGKWA0,aBR3y000000wu1xGAA,MOVENTO (GRUPO MOVENTIA),DataCloud,252.7708611,0,0,0,0,0,0,0.000005756,0.0000002949,7.406889158,53.95058861,74.56689494,116.8464823
0013000001LW71NAAT,aBR3y000000HKfJGAW,aBR3y0000008ZnmGAE,"Access Clinical Partners LLC, d/b/a GoHealth Urgent Care",DataCloud,5916.813624,0,0,0,0,0,0,0,0,0.0000126763,0.0000006323,3829.214565,2087.599046
0013000001LW9ddAAD,0013000001LW9ddAAD,0013000001LW9ddAAD,Non-GMO Project,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LW9ddAAD,0013000001LW9ddAAD,0013000001LW9ddAAD,Non-GMO Project,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWAiTAAX,aBR3y000000wk8CGAQ,aBR3y000000LHpqGAG,IZEI Consulting Group,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWFBbAAP,0013000001LWFBbAAP,0013000001LWFBbAAP,Cloudzlab,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWG6XAAX,0013000001LWG6XAAX,0013000001LWG6XAAX,Technosub,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWJ9VAAX,aBR3y000000bsY0GAI,aBR3y0000008a3XGAQ,"Sitetracker, Inc. (Main Org)",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWK08AAH,aBR30000000XlDTGA0,aBR3y00000111R5GAI,GB Group PLC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWKEyAAP,aBRed000000wC42GAE,aBRed000000vHcRGAU,Inputzero Technologies,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWKJZAA5,aBR300000008QmIGAU,aBR3y000001120vGAA,Pošta Slovenije d.o.o.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWKQ1AAP,aBRed000000rqJsGAI,aBR3y00000111a5GAA,SPR Therapeutics,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWLOkAAP,aBRed000000A4wnGAC,aBR3y00000113CqGAI,IXOPAY,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWMC5AAP,0013000001LWMC5AAP,0013000001LWMC5AAP,Simplify Holdings,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWMK9AAP,aBR3y0000004mrhGAA,aBR3y00000111czGAA,Whatfix Private Limited,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWMK9AAP,aBR3y0000004mrhGAA,aBR3y00000111czGAA,Whatfix Private Limited,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWOBsAAP,0013000001LWOBsAAP,0013000001LWOBsAAP,Process Safety & Automation Engineering Pty Ltd,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWOXZAA5,aBR3y000000HC5aGAG,aBR3y00000111FzGAI,N'PY Resa,DataCloud,17334.9055,0,0,0,0,0,0,0,0,0,0,0,17334.9055
0013000001LWP78AAH,aBR3y000000HKLvGAO,aBR3y000000g5bYGAQ,"Cdata, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWSamAAH,0013000001LWSamAAH,0013000001LWSamAAH,"Toyo Gosei Co., Ltd",DataCloud,0.0000008172,0,0,0,0,0,0,0,0,0,0.0000001816,0.0000002724,0.0000003632
0013000001LWTGdAAP,aBR3y000000bt1MGAQ,aBR3y000000c9dFGAQ,Configit A/S,Agentforce,0.12,0,0,0,0,0,0,0,0,0,0,0,0.12
0013000001LWTGdAAP,aBR3y000000bt1MGAQ,aBR3y000000c9dFGAQ,Configit A/S,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWVGXAA5,0013000001LWVGXAA5,aBR3y00000110AgGAI,Carrum Health,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWZH4AAP,aBR3y000000yhJVGAY,aBR3y000000XsXAGA0,Hirokawa enath KK,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWZftAAH,aBR3y00000057lyGAA,aBR3y0000010xEVGAY,"SEARS HOME CO.,LTD.",DataCloud,0.0030703357,0,0,0,0,0,0,0,0.001387665,0.0009935266,0.0005884847,0.0000530971,0.0000475623
0013000001LWdc9AAD,aBR0M000000boxfWAA,aBR3y00000111ZoGAI,Spoon Consulting - ISV Edition,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWeW2AAL,0013000001LWeW2AAL,0013000001LWeW2AAL,"Marimba Auto, LLC",DataCloud,0.0009538472,0,0,0,0,0,0,0,0,0.0009527242,0.0000002246,0.0000003369,0.0000005615
0013000001LWhJ7AAL,aBR3y0000000RAcGAM,aBR3y000000ycQxGAI,"Ser Familia, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWi27AAD,aBRed0000003BdKGAU,aBRed0000002KAjGAM,Iris Telehealth,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWl6iAAD,0013000001LWl6iAAD,0013000001LWl6iAAD,JEC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWmZyAAL,aBR3y000000ydt6GAA,aBR300000004V8YGAU,"Mars Information Services, Inc.",DataCloud,8639.259669,0,0,0,0,0,381.4663952,2759.461625,1208.915038,1141.892312,1138.885253,1098.738562,909.9004838
0013000001LWpG8AAL,aBR3y000000yfn2GAA,aBR3y00000112jiGAA,"Otus, LLC",DataCloud,0.0014531777,0,0,0,0,0,0,0,0,0.0008596474,0.0005935303,0,0
0013000001LWqKOAA1,aBR0M000000Xp24WAC,aBR3y000000yNGiGAM,Idealo Internet GmbH,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWqKOAA1,aBR0M000000Xp24WAC,aBR3y000000yNGiGAM,Idealo Internet GmbH,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWr8IAAT,aBR300000004F8hGAE,aBR300000004UWIGA2,"ADP, Inc.",Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWr8IAAT,aBR300000004F8hGAE,aBR300000004UWIGA2,"ADP, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWu3QAAT,aBR300000004Di6GAE,aBR0M000000TNzDWAW,Kawasaki Engines,Agentforce,4,0,0,0,0,0,0,0,0,0,0,0,4
0013000001LWu3QAAT,aBR300000004Di6GAE,aBR0M000000TNzDWAW,Kawasaki Engines,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWuckAAD,0013000001LWuckAAD,aBR0M000000LCm3WAG,ARxIUM (Org2 Intelligent Hospital Systems Ltd),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWutIAAT,aBR30000000Xnp4GAC,aBR0M000000Cd6PWAS,Socomec SAS,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWvdQAAT,0013000001LWvdQAAT,aBR3y00000110TFGAY,EVERYLIFE TECHNOLOGIES LTD,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWvdQAAT,0013000001LWvdQAAT,aBR3y00000110TFGAY,EVERYLIFE TECHNOLOGIES LTD,DataCloud,14.31591158,0,0,0,0,0,0,0,0,0,0,0,14.31591158
0013000001LWvqUAAT,aBR0M0000000A5gWAE,aBR300000004UZIGA2,Mercedes-Benz Group AG,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWvqUAAT,aBR0M0000000A5gWAE,aBR300000004UZIGA2,Mercedes-Benz Group AG,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWx6UAAT,0013000001LWx6UAAT,0013000001LWx6UAAT,Rescuing Leftover Cuisine,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWx6UAAT,0013000001LWx6UAAT,0013000001LWx6UAAT,Rescuing Leftover Cuisine,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWxAWAA1,0013000001LWxAWAA1,0013000001LWxAWAA1,The Krow Group - ISV Edition,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWxAWAA1,0013000001LWxAWAA1,0013000001LWxAWAA1,The Krow Group - ISV Edition,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWxPCAA1,aBRed0000004w7CGAQ,aBR3y0000010xFTGAY,Taking Shape,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LWzB6AAL,aBR3y000000H8URGA0,aBR3y000001124XGAQ,Kogan Australia Pty Ltd,Agentforce,8583.671821,0,0,0,0,0,0,0,0,0,0,1288.048506,7295.623315
0013000001LWzB6AAL,aBR3y000000H8URGA0,aBR3y000001124XGAQ,Kogan Australia Pty Ltd,DataCloud,0.1705768445,0,0,0,0,0,0,0,0.1705768445,0,0,0,0
0013000001LX12TAAT,aBRed000000vhLBGAY,aBRed000000w7E5GAI,Energy CX,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LX12TAAT,aBRed000000vhLBGAY,aBRed000000w7E5GAI,Energy CX,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LX5EfAAL,aBRed000000v7PtGAI,aBRed000000v2WbGAI,Locally.com,DataCloud,5736.77725,0,0,0,0,0,0,0,0,0,0,0,5736.77725
0013000001LX5YpAAL,aBR3y0000004uB7GAI,aBR3y000000xZEIGA2,Cloud Nine,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LX5YpAAL,aBR3y0000004uB7GAI,aBR3y000000xZEIGA2,Cloud Nine,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LX6OZAA1,aBR0M000000bpzSWAQ,aBR0M000000Cd0CWAS,BenQ Corporation,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LX6OZAA1,aBR0M000000bpzSWAQ,aBR0M000000Cd0CWAS,BenQ Corporation,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LX6pVAAT,aBR0M000000bpgXWAQ,aBR3y00000111MoGAI,Prolifics Corporation Limited,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXBh7AAH,0013000001LXBh7AAH,0013000001LXBh7AAH,"SEPTEM PRODUCTS, K.K.",DataCloud,0.000000109,0,0,0,0,0,0,0,0,0,0,0,0.000000109
0013000001LXFEKAA5,0013000001LXFEKAA5,0013000001LXFEKAA5,Atom Legal Professional Corporation,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXFEKAA5,0013000001LXFEKAA5,0013000001LXFEKAA5,Atom Legal Professional Corporation,DataCloud,1.816739223,0,0,0,0,0,0,0,0,0.0474574284,1.726557657,0.0154053325,0.0273188048
0013000001LXFjhAAH,aBRed000000ESMJGA4,aBRed000000G57FGAS,Proximity Insight LLC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXGpTAAX,0013000001LXGpTAAX,0013000001LXGpTAAX,Audit9,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXHxgAAH,0013000001LXHxgAAH,0013000001LXHxgAAH,LCN Services LLC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXIJmAAP,aBRed000000EHE1GAO,aBRed0000000ChAGAU,Bedrock SA,DataCloud,0.0646667987,0,0,0,0,0,0,0,0,0,0.0332357339,0.0307952885,0.0006357763
0013000001LXKc3AAH,0013000001LXKc3AAH,aBRed000000vVHCGA2,The Think Ahead Organisation,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXOYtAAP,aBR3y0000004lh8GAA,aBR3y000000wu7QGAQ,"KONOZCA CONSULTING, SL - ISV EDITION DUP",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXPCtAAP,0013000001LXPCtAAP,0013000001LXPCtAAP,F.H. Black & Company Incorporated,DataCloud,0.0000008984,0,0,0,0,0,0,0,0,0,0.0000002246,0.0000003369,0.0000003369
0013000001LXhWRAA1,aBR3y000000g3NDGAY,aBR0M000000PBmSWAW,Bata Brands SA,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXi0RAAT,0013000001LXi0RAAT,0013000001LXi0RAAT,Digital Production Partnership CIC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXjKmAAL,0013000001LXjKmAAL,0013000001LXjKmAAL,"Omni Design Technologies, Inc.",Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXjKmAAL,0013000001LXjKmAAL,0013000001LXjKmAAL,"Omni Design Technologies, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXnoXAAT,aBR3y000000ChJWGA0,aBR3y000001107CGAQ,brightwheel,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.2
0013000001LXnoXAAT,aBR3y000000ChJWGA0,aBR3y000001107CGAQ,brightwheel,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXoBCAA1,aBR3y0000004l3uGAA,0013000001LXoBCAA1,Plooto,DataCloud,1905.464133,0,0,0,0,0,0,3.605010324,858.9338033,619.1382644,155.2344801,150.9921355,117.560439
0013000001LXoN3AAL,aBRed000000wZJzGAM,aBRed000000wp0fGAA,Cirrico,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXou7AAD,0013000001LXou7AAD,aBRed000000vaepGAA,Site Services Now,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXpNxAAL,aBR3y000000HC0nGAG,aBR3y0000010wvJGAQ,iAdvize,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXpY7AAL,aBRed00000034bpGAA,aBR3y000000yZhYGAU,Access Intelligence Group,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXpY7AAL,aBRed00000034bpGAA,aBR3y000000yZhYGAU,Access Intelligence Group,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXq8KAAT,aBR300000004LuQGAU,aBR300000004UheGAE,Getinge AB,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXq8KAAT,aBR300000004LuQGAU,aBR300000004UheGAE,Getinge AB,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXvdBAAT,aBR3y000000HD13GAG,aBR3y000000LFGSGA4,African Export-Import Bank,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXvdBAAT,aBR3y000000HD13GAG,aBR3y000000LFGSGA4,African Export-Import Bank,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXwCQAA1,aBR0M000000GoGQWA0,aBR3y000000xbpZGAQ,ORBCOM LDA,Agentforce,2.40769056,0,0,0,0,0,0,0,0,0,0,0.5472024,1.86048816
0013000001LXwCQAA1,aBR0M000000GoGQWA0,aBR3y000000xbpZGAQ,ORBCOM LDA,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXwJlAAL,aBR0M0000000A3AWAU,aBR30000000blWSGAY,VETASSESS,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXwPAAA1,aBR3y000000TRZhGAO,aBR3y0000010yiWGAQ,ARTS Energy SAS,DataCloud,0.0009607065,0,0,0,0,0,0,0,0,0.0008051661,0.0000658752,0.0000536426,0.0000360226
0013000001LXwQwAAL,0013000001LXwQwAAL,aBRed0000001RKkGAM,The Mediterranean Towers,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXwSsAAL,aBR300000004DYXGA2,aBR300000004Ug0GAE,Data Innovations LLC,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXwSsAAL,aBR300000004DYXGA2,aBR300000004Ug0GAE,Data Innovations LLC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
0013000001LXzXgAAL,0013000001LXzXgAAL,0013000001LXzXgAAL,Androgenix,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
